EVOFORMER NEURAL ODE TRAINING REPORT
==================================================

Experiment: adjoint_training_20250605_183403
Started: 2025-06-05 18:34:32
Completed: 2025-06-06 00:32:37
Total Training Time: 358.1 minutes (6.0 hours)
Report generated: 2025-06-06 00:32:37

Configuration Settings:
------------------------------
  data_dir: /media/visitor/Extreme SSD/data/complete_blocks
  splits_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/data_splits/mini
  mode: N/A
  output_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/outputs
  use_fast_ode: True
  reduced_cluster_size: 128
  hidden_dim: 128
  model_parameters: 166914
  model_type: EvoformerODEFuncFast
  epochs: 1000
  learning_rate: 0.001
  batch_size: N/A
  integrator: rk4
  use_amp: True
  max_residues: 1000
  loss_function: Adaptive MSE (0→48 only)
  train_proteins: 80
  val_proteins: 25

System Information:
------------------------------
  cuda_available: True
  device: cuda
  pytorch_version: 2.1.2
  gpu_name: Quadro P4000
  cuda_version: 12.1
  total_gpu_memory: 7.9 GB

TRAINING PROGRESS SUMMARY
==================================================

Epoch    Train Loss     Val Loss       Best Loss      Worst Loss     Duration (s)
    2f2x_A: 0.12912
    6vjo_A: 0.50884
    3q54_A: 0.19045
    2cb3_A: 0.14504
    3gai_A: 0.16278
    3dm8_A: 0.18022
    4x51_A: 0.20278
    1wlt_A: 0.14747
    4edp_A: 0.16258
    4yk0_A: 0.15452
    6neg_A: 0.14571
    5uag_A: 0.17004
    2gp6_A: 0.13979
    1t1h_A: 0.14406
    1pt4_A: 0.26470
    1su1_A: 0.13855
    1fdy_A: 0.14125
    7lca_A: 0.14528
    6fcm_A: 0.13743
    2cwx_A: 0.15032
    1i5z_A: 0.16398
    6abq_A: 0.13716
    1esi_A: 0.16859
    4ekx_A: 0.13037
    5khg_A: 0.15879
    1ehj_A: 0.15794
    6v42_A: 0.13495
    5uqi_A: 0.13132
    3tkp_A: 0.12789
    3gbw_A: 0.16698
    2qht_A: 0.17867
    2r9p_A: 0.11873
    3ga0_A: 0.12780
    2g19_A: 0.14095
    4nwb_A: 0.19293
    2zc1_A: 0.15210
    3dp6_A: 0.13099
    2uy9_A: 0.15071
    3o4r_A: 0.15206
    2pku_A: 0.15032
    6yjn_A: 0.14903
    1sgv_A: 0.16572
    1uv7_A: 0.14918
    6jko_A: 0.15979
    6sw8_A: 0.17036
    2ztm_A: 0.18380
    4cew_A: 0.16081

Epoch 93:
  Duration: 113.6 seconds
  Training Loss: 0.16529
  Validation Loss: 0.17439 (25 proteins)
    Val range: [0.12221, 0.38281]
  Best: 2r9p_A (0.11807)
  Worst: 6vjo_A (0.50869)
  Training Proteins:
    7d60_A: 0.17573
    1kqy_A: 0.16944
    3eba_A: 0.16086
    3foa_A: 0.15496
    3eps_A: 0.15932
    4j7z_A: 0.26444
    2cbp_A: 0.13684
    2wvq_A: 0.17586
    5wrf_A: 0.15530
    3ob6_A: 0.18726
    1mzw_A: 0.13956
    7bln_A: 0.14338
    3st1_A: 0.14308
    1z84_A: 0.16390
    5jir_A: 0.14141
    5wup_A: 0.17380
    1tpg_A: 0.15180
    6dzg_A: 0.14012
    1b08_A: 0.14165
    7k6p_A: 0.22823
    6h05_A: 0.18792
    1pzx_A: 0.16494
    6fl1_A: 0.28092
    2wwn_A: 0.19698
    3zxf_A: 0.19368
    4n8p_A: 0.14902
    3e62_A: 0.13840
    5veo_A: 0.14027
    4i05_A: 0.14379
    4b7i_A: 0.15456
    1rij_A: 0.22677
    2pwj_A: 0.14642
    4z7x_A: 0.15375
    2f2x_A: 0.12901
    6vjo_A: 0.50869
    3q54_A: 0.18984
    2cb3_A: 0.14400
    3gai_A: 0.16228
    3dm8_A: 0.18025
    4x51_A: 0.20268
    1wlt_A: 0.14647
    4edp_A: 0.16214
    4yk0_A: 0.15398
    6neg_A: 0.14492
    5uag_A: 0.16913
    2gp6_A: 0.13902
    1t1h_A: 0.14316
    1pt4_A: 0.26470
    1su1_A: 0.13750
    1fdy_A: 0.14061
    7lca_A: 0.14524
    6fcm_A: 0.13645
    2cwx_A: 0.14936
    1i5z_A: 0.16290
    6abq_A: 0.13552
    1esi_A: 0.16749
    4ekx_A: 0.12966
    5khg_A: 0.15795
    1ehj_A: 0.15705
    6v42_A: 0.13522
    5uqi_A: 0.13014
    3tkp_A: 0.12704
    3gbw_A: 0.16583
    2qht_A: 0.17701
    2r9p_A: 0.11807
    3ga0_A: 0.12705
    2g19_A: 0.14017
    4nwb_A: 0.19280
    2zc1_A: 0.15145
    3dp6_A: 0.13036
    2uy9_A: 0.15004
    3o4r_A: 0.15109
    2pku_A: 0.14959
    6yjn_A: 0.14799
    1sgv_A: 0.16466
    1uv7_A: 0.14879
    6jko_A: 0.15875
    6sw8_A: 0.17043
    2ztm_A: 0.18272
    4cew_A: 0.15955

Epoch 94:
  Duration: 113.7 seconds
  Training Loss: 0.16474
  Validation Loss: 0.17403 (25 proteins)
    Val range: [0.12140, 0.38336]
  Best: 2r9p_A (0.11778)
  Worst: 6vjo_A (0.51103)
  Training Proteins:
    7d60_A: 0.17449
    1kqy_A: 0.16864
    3eba_A: 0.15990
    3foa_A: 0.15386
    3eps_A: 0.15849
    4j7z_A: 0.26373
    2cbp_A: 0.13564
    2wvq_A: 0.17492
    5wrf_A: 0.15479
    3ob6_A: 0.18657
    1mzw_A: 0.13841
    7bln_A: 0.14262
    3st1_A: 0.14224
    1z84_A: 0.16369
    5jir_A: 0.14069
    5wup_A: 0.17354
    1tpg_A: 0.15171
    6dzg_A: 0.13927
    1b08_A: 0.14061
    7k6p_A: 0.22802
    6h05_A: 0.18778
    1pzx_A: 0.16407
    6fl1_A: 0.27991
    2wwn_A: 0.19612
    3zxf_A: 0.19272
    4n8p_A: 0.14828
    3e62_A: 0.13686
    5veo_A: 0.13926
    4i05_A: 0.14304
    4b7i_A: 0.15377
    1rij_A: 0.22792
    2pwj_A: 0.14502
    4z7x_A: 0.15241
    2f2x_A: 0.12805
    6vjo_A: 0.51103
    3q54_A: 0.18990
    2cb3_A: 0.14356
    3gai_A: 0.16240
    3dm8_A: 0.18110
    4x51_A: 0.20306
    1wlt_A: 0.14533
    4edp_A: 0.16235
    4yk0_A: 0.15297
    6neg_A: 0.14541
    5uag_A: 0.16832
    2gp6_A: 0.13870
    1t1h_A: 0.14091
    1pt4_A: 0.26445
    1su1_A: 0.13728
    1fdy_A: 0.14156
    7lca_A: 0.14566
    6fcm_A: 0.13561
    2cwx_A: 0.14888
    1i5z_A: 0.16134
    6abq_A: 0.13346
    1esi_A: 0.16631
    4ekx_A: 0.12844
    5khg_A: 0.15763
    1ehj_A: 0.15559
    6v42_A: 0.13736
    5uqi_A: 0.12941
    3tkp_A: 0.12693
    3gbw_A: 0.16499
    2qht_A: 0.17622
    2r9p_A: 0.11778
    3ga0_A: 0.12494
    2g19_A: 0.13996
    4nwb_A: 0.19284
    2zc1_A: 0.15082
    3dp6_A: 0.12984
    2uy9_A: 0.14956
    3o4r_A: 0.15035
    2pku_A: 0.14887
    6yjn_A: 0.14718
    1sgv_A: 0.16376
    1uv7_A: 0.14821
    6jko_A: 0.15950
    6sw8_A: 0.17027
    2ztm_A: 0.18205
    4cew_A: 0.15982

Epoch 95:
  Duration: 113.8 seconds
  Training Loss: 0.16390
  Validation Loss: 0.17340 (25 proteins)
    Val range: [0.12062, 0.38221]
  Best: 2r9p_A (0.11689)
  Worst: 6vjo_A (0.50744)
  Training Proteins:
    7d60_A: 0.17398
    1kqy_A: 0.16769
    3eba_A: 0.15964
    3foa_A: 0.15309
    3eps_A: 0.15778
    4j7z_A: 0.26283
    2cbp_A: 0.13464
    2wvq_A: 0.17406
    5wrf_A: 0.15444
    3ob6_A: 0.18642
    1mzw_A: 0.13730
    7bln_A: 0.14169
    3st1_A: 0.14143
    1z84_A: 0.16346
    5jir_A: 0.14032
    5wup_A: 0.17307
    1tpg_A: 0.15131
    6dzg_A: 0.13856
    1b08_A: 0.13978
    7k6p_A: 0.22745
    6h05_A: 0.18766
    1pzx_A: 0.16311
    6fl1_A: 0.27925
    2wwn_A: 0.19548
    3zxf_A: 0.19197
    4n8p_A: 0.14763
    3e62_A: 0.13582
    5veo_A: 0.13860
    4i05_A: 0.14245
    4b7i_A: 0.15303
    1rij_A: 0.22721
    2pwj_A: 0.14447
    4z7x_A: 0.15226
    2f2x_A: 0.12816
    6vjo_A: 0.50744
    3q54_A: 0.18936
    2cb3_A: 0.14194
    3gai_A: 0.16123
    3dm8_A: 0.18001
    4x51_A: 0.20189
    1wlt_A: 0.14482
    4edp_A: 0.16116
    4yk0_A: 0.15183
    6neg_A: 0.14391
    5uag_A: 0.16777
    2gp6_A: 0.13747
    1t1h_A: 0.13930
    1pt4_A: 0.26338
    1su1_A: 0.13599
    1fdy_A: 0.13971
    7lca_A: 0.14537
    6fcm_A: 0.13472
    2cwx_A: 0.14778
    1i5z_A: 0.16111
    6abq_A: 0.13167
    1esi_A: 0.16592
    4ekx_A: 0.12752
    5khg_A: 0.15643
    1ehj_A: 0.15494
    6v42_A: 0.13597
    5uqi_A: 0.12816
    3tkp_A: 0.12597
    3gbw_A: 0.16393
    2qht_A: 0.17576
    2r9p_A: 0.11689
    3ga0_A: 0.12342
    2g19_A: 0.13912
    4nwb_A: 0.19233
    2zc1_A: 0.15003
    3dp6_A: 0.12917
    2uy9_A: 0.14892
    3o4r_A: 0.14969
    2pku_A: 0.14825
    6yjn_A: 0.14641
    1sgv_A: 0.16332
    1uv7_A: 0.14751
    6jko_A: 0.15865
    6sw8_A: 0.16947
    2ztm_A: 0.18125
    4cew_A: 0.15920

Epoch 96:
  Duration: 113.7 seconds
  Training Loss: 0.16324
  Validation Loss: 0.17292 (25 proteins)
    Val range: [0.12010, 0.38112]
  Best: 2r9p_A (0.11644)
  Worst: 6vjo_A (0.50670)
  Training Proteins:
    7d60_A: 0.17353
    1kqy_A: 0.16670
    3eba_A: 0.15875
    3foa_A: 0.15250
    3eps_A: 0.15732
    4j7z_A: 0.26217
    2cbp_A: 0.13379
    2wvq_A: 0.17309
    5wrf_A: 0.15347
    3ob6_A: 0.18599
    1mzw_A: 0.13649
    7bln_A: 0.14100
    3st1_A: 0.14099
    1z84_A: 0.16285
    5jir_A: 0.13971
    5wup_A: 0.17240
    1tpg_A: 0.15057
    6dzg_A: 0.13810
    1b08_A: 0.13915
    7k6p_A: 0.22698
    6h05_A: 0.18743
    1pzx_A: 0.16194
    6fl1_A: 0.27698
    2wwn_A: 0.19480
    3zxf_A: 0.19097
    4n8p_A: 0.14683
    3e62_A: 0.13494
    5veo_A: 0.13801
    4i05_A: 0.14180
    4b7i_A: 0.15232
    1rij_A: 0.22730
    2pwj_A: 0.14361
    4z7x_A: 0.15181
    2f2x_A: 0.12669
    6vjo_A: 0.50670
    3q54_A: 0.18900
    2cb3_A: 0.14124
    3gai_A: 0.16068
    3dm8_A: 0.17985
    4x51_A: 0.20148
    1wlt_A: 0.14413
    4edp_A: 0.16078
    4yk0_A: 0.15056
    6neg_A: 0.14402
    5uag_A: 0.16717
    2gp6_A: 0.13685
    1t1h_A: 0.13704
    1pt4_A: 0.26085
    1su1_A: 0.13568
    1fdy_A: 0.13974
    7lca_A: 0.14510
    6fcm_A: 0.13392
    2cwx_A: 0.14730
    1i5z_A: 0.16021
    6abq_A: 0.13025
    1esi_A: 0.16528
    4ekx_A: 0.12662
    5khg_A: 0.15623
    1ehj_A: 0.15424
    6v42_A: 0.13623
    5uqi_A: 0.12755
    3tkp_A: 0.12558
    3gbw_A: 0.16340
    2qht_A: 0.17510
    2r9p_A: 0.11644
    3ga0_A: 0.12277
    2g19_A: 0.13873
    4nwb_A: 0.19195
    2zc1_A: 0.14948
    3dp6_A: 0.12868
    2uy9_A: 0.14851
    3o4r_A: 0.14917
    2pku_A: 0.14774
    6yjn_A: 0.14607
    1sgv_A: 0.16309
    1uv7_A: 0.14685
    6jko_A: 0.15787
    6sw8_A: 0.16887
    2ztm_A: 0.18083
    4cew_A: 0.15857

Epoch 97:
  Duration: 113.7 seconds
  Training Loss: 0.16256
  Validation Loss: 0.17239 (25 proteins)
    Val range: [0.11969, 0.37911]
  Best: 2r9p_A (0.11584)
  Worst: 6vjo_A (0.50349)
  Training Proteins:
    7d60_A: 0.17314
    1kqy_A: 0.16617
    3eba_A: 0.15813
    3foa_A: 0.15209
    3eps_A: 0.15687
    4j7z_A: 0.26155
    2cbp_A: 0.13320
    2wvq_A: 0.17241
    5wrf_A: 0.15279
    3ob6_A: 0.18567
    1mzw_A: 0.13591
    7bln_A: 0.14054
    3st1_A: 0.14068
    1z84_A: 0.16216
    5jir_A: 0.13929
    5wup_A: 0.17171
    1tpg_A: 0.14983
    6dzg_A: 0.13768
    1b08_A: 0.13867
    7k6p_A: 0.22645
    6h05_A: 0.18700
    1pzx_A: 0.16110
    6fl1_A: 0.27549
    2wwn_A: 0.19428
    3zxf_A: 0.19005
    4n8p_A: 0.14608
    3e62_A: 0.13449
    5veo_A: 0.13760
    4i05_A: 0.14136
    4b7i_A: 0.15170
    1rij_A: 0.22533
    2pwj_A: 0.14315
    4z7x_A: 0.15170
    2f2x_A: 0.12596
    6vjo_A: 0.50349
    3q54_A: 0.18771
    2cb3_A: 0.14042
    3gai_A: 0.16014
    3dm8_A: 0.17933
    4x51_A: 0.20099
    1wlt_A: 0.14367
    4edp_A: 0.16004
    4yk0_A: 0.14966
    6neg_A: 0.14321
    5uag_A: 0.16676
    2gp6_A: 0.13613
    1t1h_A: 0.13619
    1pt4_A: 0.25989
    1su1_A: 0.13457
    1fdy_A: 0.13867
    7lca_A: 0.14463
    6fcm_A: 0.13323
    2cwx_A: 0.14657
    1i5z_A: 0.15992
    6abq_A: 0.12950
    1esi_A: 0.16492
    4ekx_A: 0.12610
    5khg_A: 0.15562
    1ehj_A: 0.15407
    6v42_A: 0.13417
    5uqi_A: 0.12678
    3tkp_A: 0.12480
    3gbw_A: 0.16287
    2qht_A: 0.17463
    2r9p_A: 0.11584
    3ga0_A: 0.12253
    2g19_A: 0.13816
    4nwb_A: 0.19140
    2zc1_A: 0.14905
    3dp6_A: 0.12826
    2uy9_A: 0.14798
    3o4r_A: 0.14875
    2pku_A: 0.14671
    6yjn_A: 0.14573
    1sgv_A: 0.16293
    1uv7_A: 0.14610
    6jko_A: 0.15637
    6sw8_A: 0.16786
    2ztm_A: 0.18042
    4cew_A: 0.15766

Epoch 98:
  Duration: 113.5 seconds
  Training Loss: 0.16199
  Validation Loss: 0.17192 (25 proteins)
    Val range: [0.11939, 0.37736]
  Best: 2r9p_A (0.11535)
  Worst: 6vjo_A (0.50166)
  Training Proteins:
    7d60_A: 0.17258
    1kqy_A: 0.16578
    3eba_A: 0.15736
    3foa_A: 0.15164
    3eps_A: 0.15652
    4j7z_A: 0.26110
    2cbp_A: 0.13273
    2wvq_A: 0.17189
    5wrf_A: 0.15205
    3ob6_A: 0.18528
    1mzw_A: 0.13546
    7bln_A: 0.14022
    3st1_A: 0.14057
    1z84_A: 0.16158
    5jir_A: 0.13890
    5wup_A: 0.17121
    1tpg_A: 0.14910
    6dzg_A: 0.13743
    1b08_A: 0.13830
    7k6p_A: 0.22598
    6h05_A: 0.18667
    1pzx_A: 0.16021
    6fl1_A: 0.27339
    2wwn_A: 0.19377
    3zxf_A: 0.18921
    4n8p_A: 0.14552
    3e62_A: 0.13411
    5veo_A: 0.13723
    4i05_A: 0.14090
    4b7i_A: 0.15115
    1rij_A: 0.22336
    2pwj_A: 0.14282
    4z7x_A: 0.15156
    2f2x_A: 0.12521
    6vjo_A: 0.50166
    3q54_A: 0.18662
    2cb3_A: 0.13978
    3gai_A: 0.15968
    3dm8_A: 0.17884
    4x51_A: 0.20040
    1wlt_A: 0.14340
    4edp_A: 0.15949
    4yk0_A: 0.14894
    6neg_A: 0.14254
    5uag_A: 0.16638
    2gp6_A: 0.13541
    1t1h_A: 0.13577
    1pt4_A: 0.25942
    1su1_A: 0.13381
    1fdy_A: 0.13808
    7lca_A: 0.14414
    6fcm_A: 0.13266
    2cwx_A: 0.14602
    1i5z_A: 0.15966
    6abq_A: 0.12878
    1esi_A: 0.16469
    4ekx_A: 0.12576
    5khg_A: 0.15516
    1ehj_A: 0.15373
    6v42_A: 0.13245
    5uqi_A: 0.12617
    3tkp_A: 0.12415
    3gbw_A: 0.16247
    2qht_A: 0.17422
    2r9p_A: 0.11535
    3ga0_A: 0.12240
    2g19_A: 0.13762
    4nwb_A: 0.19086
    2zc1_A: 0.14871
    3dp6_A: 0.12796
    2uy9_A: 0.14767
    3o4r_A: 0.14840
    2pku_A: 0.14582
    6yjn_A: 0.14548
    1sgv_A: 0.16283
    1uv7_A: 0.14543
    6jko_A: 0.15508
    6sw8_A: 0.16696
    2ztm_A: 0.18024
    4cew_A: 0.15695

Epoch 99:
  Duration: 113.6 seconds
  Training Loss: 0.16154
  Validation Loss: 0.17150 (25 proteins)
    Val range: [0.11908, 0.37578]
  Best: 2r9p_A (0.11492)
  Worst: 6vjo_A (0.50003)
  Training Proteins:
    7d60_A: 0.17217
    1kqy_A: 0.16534
    3eba_A: 0.15668
    3foa_A: 0.15123
    3eps_A: 0.15625
    4j7z_A: 0.26075
    2cbp_A: 0.13241
    2wvq_A: 0.17159
    5wrf_A: 0.15140
    3ob6_A: 0.18497
    1mzw_A: 0.13512
    7bln_A: 0.14001
    3st1_A: 0.14060
    1z84_A: 0.16104
    5jir_A: 0.13852
    5wup_A: 0.17071
    1tpg_A: 0.14846
    6dzg_A: 0.13727
    1b08_A: 0.13804
    7k6p_A: 0.22540
    6h05_A: 0.18641
    1pzx_A: 0.15962
    6fl1_A: 0.27137
    2wwn_A: 0.19336
    3zxf_A: 0.18858
    4n8p_A: 0.14523
    3e62_A: 0.13392
    5veo_A: 0.13700
    4i05_A: 0.14053
    4b7i_A: 0.15064
    1rij_A: 0.22188
    2pwj_A: 0.14257
    4z7x_A: 0.15153
    2f2x_A: 0.12477
    6vjo_A: 0.50003
    3q54_A: 0.18586
    2cb3_A: 0.13924
    3gai_A: 0.15934
    3dm8_A: 0.17828
    4x51_A: 0.19980
    1wlt_A: 0.14338
    4edp_A: 0.15895
    4yk0_A: 0.14849
    6neg_A: 0.14201
    5uag_A: 0.16608
    2gp6_A: 0.13474
    1t1h_A: 0.13574
    1pt4_A: 0.25934
    1su1_A: 0.13329
    1fdy_A: 0.13776
    7lca_A: 0.14368
    6fcm_A: 0.13222
    2cwx_A: 0.14557
    1i5z_A: 0.15947
    6abq_A: 0.12826
    1esi_A: 0.16447
    4ekx_A: 0.12546
    5khg_A: 0.15484
    1ehj_A: 0.15347
    6v42_A: 0.13100
    5uqi_A: 0.12576
    3tkp_A: 0.12365
    3gbw_A: 0.16223
    2qht_A: 0.17389
    2r9p_A: 0.11492
    3ga0_A: 0.12227
    2g19_A: 0.13716
    4nwb_A: 0.19032
    2zc1_A: 0.14845
    3dp6_A: 0.12771
    2uy9_A: 0.14742
    3o4r_A: 0.14810
    2pku_A: 0.14523
    6yjn_A: 0.14521
    1sgv_A: 0.16279
    1uv7_A: 0.14486
    6jko_A: 0.15408
    6sw8_A: 0.16606
    2ztm_A: 0.18011
    4cew_A: 0.15648

Epoch 100:
  Duration: 113.6 seconds
  Training Loss: 0.16115
  Validation Loss: 0.17122 (25 proteins)
    Val range: [0.11888, 0.37402]
  Best: 2r9p_A (0.11446)
  Worst: 6vjo_A (0.49851)
  Training Proteins:
    7d60_A: 0.17198
    1kqy_A: 0.16486
    3eba_A: 0.15623
    3foa_A: 0.15078
    3eps_A: 0.15600
    4j7z_A: 0.26046
    2cbp_A: 0.13226
    2wvq_A: 0.17131
    5wrf_A: 0.15088
    3ob6_A: 0.18463
    1mzw_A: 0.13485
    7bln_A: 0.13979
    3st1_A: 0.14057
    1z84_A: 0.16050
    5jir_A: 0.13813
    5wup_A: 0.17028
    1tpg_A: 0.14791
    6dzg_A: 0.13716
    1b08_A: 0.13792
    7k6p_A: 0.22479
    6h05_A: 0.18624
    1pzx_A: 0.15907
    6fl1_A: 0.26943
    2wwn_A: 0.19303
    3zxf_A: 0.18809
    4n8p_A: 0.14507
    3e62_A: 0.13370
    5veo_A: 0.13675
    4i05_A: 0.14024
    4b7i_A: 0.15027
    1rij_A: 0.22095
    2pwj_A: 0.14225
    4z7x_A: 0.15135
    2f2x_A: 0.12452
    6vjo_A: 0.49851
    3q54_A: 0.18527
    2cb3_A: 0.13873
    3gai_A: 0.15893
    3dm8_A: 0.17767
    4x51_A: 0.19914
    1wlt_A: 0.14346
    4edp_A: 0.15840
    4yk0_A: 0.14818
    6neg_A: 0.14152
    5uag_A: 0.16578
    2gp6_A: 0.13408
    1t1h_A: 0.13591
    1pt4_A: 0.25936
    1su1_A: 0.13291
    1fdy_A: 0.13758
    7lca_A: 0.14317
    6fcm_A: 0.13180
    2cwx_A: 0.14513
    1i5z_A: 0.15929
    6abq_A: 0.12791
    1esi_A: 0.16428
    4ekx_A: 0.12528
    5khg_A: 0.15465
    1ehj_A: 0.15328
    6v42_A: 0.13006
    5uqi_A: 0.12548
    3tkp_A: 0.12325
    3gbw_A: 0.16206
    2qht_A: 0.17361
    2r9p_A: 0.11446
    3ga0_A: 0.12197
    2g19_A: 0.13688
    4nwb_A: 0.18985
    2zc1_A: 0.14814
    3dp6_A: 0.12747
    2uy9_A: 0.14703
    3o4r_A: 0.14787
    2pku_A: 0.14472
    6yjn_A: 0.14501
    1sgv_A: 0.16281
    1uv7_A: 0.14429
    6jko_A: 0.15356
    6sw8_A: 0.16523
    2ztm_A: 0.18006
    4cew_A: 0.15615

Epoch 101:
  Duration: 113.6 seconds
  Training Loss: 0.16101
  Validation Loss: 0.17106 (25 proteins)
    Val range: [0.11897, 0.37531]
  Best: 2r9p_A (0.11339)
  Worst: 6vjo_A (0.49988)
  Training Proteins:
    7d60_A: 0.17188
    1kqy_A: 0.16453
    3eba_A: 0.15590
    3foa_A: 0.15066
    3eps_A: 0.15578
    4j7z_A: 0.26021
    2cbp_A: 0.13214
    2wvq_A: 0.17105
    5wrf_A: 0.15045
    3ob6_A: 0.18461
    1mzw_A: 0.13463
    7bln_A: 0.13948
    3st1_A: 0.14048
    1z84_A: 0.16000
    5jir_A: 0.13782
    5wup_A: 0.16982
    1tpg_A: 0.14746
    6dzg_A: 0.13696
    1b08_A: 0.13781
    7k6p_A: 0.22423
    6h05_A: 0.18612
    1pzx_A: 0.15857
    6fl1_A: 0.26744
    2wwn_A: 0.19270
    3zxf_A: 0.18770
    4n8p_A: 0.14488
    3e62_A: 0.13339
    5veo_A: 0.13640
    4i05_A: 0.13999
    4b7i_A: 0.14994
    1rij_A: 0.22254
    2pwj_A: 0.14150
    4z7x_A: 0.15037
    2f2x_A: 0.12314
    6vjo_A: 0.49988
    3q54_A: 0.18521
    2cb3_A: 0.13956
    3gai_A: 0.15943
    3dm8_A: 0.17874
    4x51_A: 0.20009
    1wlt_A: 0.14292
    4edp_A: 0.15973
    4yk0_A: 0.14744
    6neg_A: 0.14292
    5uag_A: 0.16564
    2gp6_A: 0.13400
    1t1h_A: 0.13991
    1pt4_A: 0.26080
    1su1_A: 0.13301
    1fdy_A: 0.13778
    7lca_A: 0.14269
    6fcm_A: 0.13134
    2cwx_A: 0.14539
    1i5z_A: 0.15932
    6abq_A: 0.12750
    1esi_A: 0.16415
    4ekx_A: 0.12533
    5khg_A: 0.15461
    1ehj_A: 0.15218
    6v42_A: 0.12865
    5uqi_A: 0.12545
    3tkp_A: 0.12324
    3gbw_A: 0.16210
    2qht_A: 0.17303
    2r9p_A: 0.11339
    3ga0_A: 0.12037
    2g19_A: 0.13674
    4nwb_A: 0.18885
    2zc1_A: 0.14787
    3dp6_A: 0.12711
    2uy9_A: 0.14670
    3o4r_A: 0.14768
    2pku_A: 0.14406
    6yjn_A: 0.14474
    1sgv_A: 0.16300
    1uv7_A: 0.14353
    6jko_A: 0.15304
    6sw8_A: 0.16551
    2ztm_A: 0.18006
    4cew_A: 0.15589

Epoch 102:
  Duration: 113.4 seconds
  Training Loss: 0.16069
  Validation Loss: 0.17067 (25 proteins)
    Val range: [0.11856, 0.37125]
  Best: 2r9p_A (0.11401)
  Worst: 6vjo_A (0.49491)
  Training Proteins:
    7d60_A: 0.17181
    1kqy_A: 0.16473
    3eba_A: 0.15551
    3foa_A: 0.15081
    3eps_A: 0.15560
    4j7z_A: 0.25992
    2cbp_A: 0.13185
    2wvq_A: 0.17067
    5wrf_A: 0.15013
    3ob6_A: 0.18427
    1mzw_A: 0.13444
    7bln_A: 0.13923
    3st1_A: 0.14033
    1z84_A: 0.15908
    5jir_A: 0.13731
    5wup_A: 0.16935
    1tpg_A: 0.14771
    6dzg_A: 0.13673
    1b08_A: 0.13775
    7k6p_A: 0.22462
    6h05_A: 0.18608
    1pzx_A: 0.15795
    6fl1_A: 0.26885
    2wwn_A: 0.19240
    3zxf_A: 0.18735
    4n8p_A: 0.14486
    3e62_A: 0.13384
    5veo_A: 0.13694
    4i05_A: 0.13999
    4b7i_A: 0.14971
    1rij_A: 0.21940
    2pwj_A: 0.14174
    4z7x_A: 0.15111
    2f2x_A: 0.12448
    6vjo_A: 0.49491
    3q54_A: 0.18454
    2cb3_A: 0.13784
    3gai_A: 0.15837
    3dm8_A: 0.17681
    4x51_A: 0.19851
    1wlt_A: 0.14366
    4edp_A: 0.15743
    4yk0_A: 0.14771
    6neg_A: 0.14070
    5uag_A: 0.16539
    2gp6_A: 0.13334
    1t1h_A: 0.13632
    1pt4_A: 0.25923
    1su1_A: 0.13256
    1fdy_A: 0.13728
    7lca_A: 0.14205
    6fcm_A: 0.13111
    2cwx_A: 0.14444
    1i5z_A: 0.15877
    6abq_A: 0.12828
    1esi_A: 0.16363
    4ekx_A: 0.12515
    5khg_A: 0.15432
    1ehj_A: 0.15344
    6v42_A: 0.12913
    5uqi_A: 0.12534
    3tkp_A: 0.12280
    3gbw_A: 0.16191
    2qht_A: 0.17336
    2r9p_A: 0.11401
    3ga0_A: 0.12252
    2g19_A: 0.13654
    4nwb_A: 0.18944
    2zc1_A: 0.14836
    3dp6_A: 0.12744
    2uy9_A: 0.14675
    3o4r_A: 0.14757
    2pku_A: 0.14420
    6yjn_A: 0.14463
    1sgv_A: 0.16297
    1uv7_A: 0.14368
    6jko_A: 0.15277
    6sw8_A: 0.16358
    2ztm_A: 0.17994
    4cew_A: 0.15580

Epoch 103:
  Duration: 113.6 seconds
  Training Loss: 0.16036
  Validation Loss: 0.17056 (25 proteins)
    Val range: [0.11844, 0.36960]
  Best: 2r9p_A (0.11368)
  Worst: 6vjo_A (0.49344)
  Training Proteins:
    7d60_A: 0.17201
    1kqy_A: 0.16406
    3eba_A: 0.15534
    3foa_A: 0.15010
    3eps_A: 0.15538
    4j7z_A: 0.26000
    2cbp_A: 0.13190
    2wvq_A: 0.17063
    5wrf_A: 0.14979
    3ob6_A: 0.18411
    1mzw_A: 0.13431
    7bln_A: 0.13896
    3st1_A: 0.14015
    1z84_A: 0.15924
    5jir_A: 0.13746
    5wup_A: 0.16909
    1tpg_A: 0.14681
    6dzg_A: 0.13676
    1b08_A: 0.13766
    7k6p_A: 0.22291
    6h05_A: 0.18578
    1pzx_A: 0.15781
    6fl1_A: 0.26543
    2wwn_A: 0.19228
    3zxf_A: 0.18721
    4n8p_A: 0.14473
    3e62_A: 0.13318
    5veo_A: 0.13602
    4i05_A: 0.13975
    4b7i_A: 0.14952
    1rij_A: 0.21864
    2pwj_A: 0.14151
    4z7x_A: 0.15057
    2f2x_A: 0.12403
    6vjo_A: 0.49344
    3q54_A: 0.18438
    2cb3_A: 0.13773
    3gai_A: 0.15807
    3dm8_A: 0.17621
    4x51_A: 0.19781
    1wlt_A: 0.14347
