EVOFORMER NEURAL ODE TRAINING REPORT
==================================================

⏰ INTERRUPTED AT 114 EPOCHS (TIME LIMIT REACHED)
==================================================

Experiment: 20250613_180436_fast_ode_with_prelim
Started: 2025-06-14 19:23:15
Completed: 2025-06-15 19:23:16
Total Training Time: 1440.0 minutes (24.0 hours)
Report generated: 2025-06-15 19:23:16

Configuration Settings:
------------------------------
  data_dir: N/A
  splits_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/data_splits/jumbo
  mode: N/A
  output_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/trained_models
  use_fast_ode: True
  reduced_cluster_size: 128
  hidden_dim: 64
  model_parameters: 117378
  model_type: EvoformerODEFuncFast
  epochs: 1000
  learning_rate: 0.001
  batch_size: N/A
  integrator: rk4
  use_amp: True
  max_residues: None
  loss_function: Adaptive MSE (0→48 only)
  train_proteins: 492
  val_proteins: 50
  use_sequential_loading: True
  aggressive_cleanup: True

System Information:
------------------------------
  cuda_available: True
  device: cuda
  pytorch_version: 2.1.2
  gpu_name: Quadro P4000
  cuda_version: 12.1
  total_gpu_memory: 7.9 GB

TRAINING PROGRESS SUMMARY
==================================================

Epoch    Train Loss     Train Success  Val Loss       Val Success    Duration (s)
    4f4w_A: 60.25746
    2k1w_A: 13.46644
    4y68_A: 52.94287
    4cbj_A: 23.81010
    1iy5_A: 7.58071
    7sk0_A: 85.18273
    3dp5_A: 15.24194
    4p99_A: 154.88042
    1wdc_A: 16.81389
    1ios_A: 17.95172
    1ch2_A: 24.17457
    2pmp_A: 27.56918
    1kdk_A: 28.11165
    6t6i_A: 12.12049
    1bus_A: 11.51520
    5vmt_A: 54.03729
    2rdn_A: 45.22836
    2r6o_A: 54.77886
    3lr5_A: 24.58162
    1w4s_A: 29.42039
    2wzv_A: 36.27325
    6wcv_A: 65.42850
    6qms_A: 11.69712
    7c50_A: 31.80045
    1bh3_A: 57.94695
    6i6c_A: 50.85730
    6gpm_A: 15.22660
    3l6x_A: 101.94601
    6aj6_A: 71.97689
    6fas_A: 18.98981
    1z91_A: 24.15000
    5c7j_A: 60.94756
    4fuw_A: 22.15051
    6xs5_A: 26.07387
    1p3b_A: 49.79230
    6h7c_A: 60.13399
    2gw4_A: 7.95770
    1fqm_A: 41.07320
    1lb1_A: 62.75510
    6bdx_A: 42.82394
    3l04_A: 61.26718
    6yd3_A: 84.80291
    2pyu_A: 38.29730
    3b36_A: 30.41155
    6ldq_A: 40.61121
    1wo5_A: 8.57235
    4h3w_A: 60.54775
    3vkz_A: 73.30370
    3o0h_A: 74.91702
    2f4j_A: 42.67418
    1t6l_A: 42.07818
    5aef_A: 4.99659
    1uub_A: 10.62531
    1mjh_A: 26.38908
    3iln_A: 39.70268
    1l8g_A: 45.06631
    3sx0_A: 82.60072
    5e5q_A: 11.81285
    7bqs_A: 41.47846
    4ba7_A: 24.23769
    5k9q_A: 49.35252
    6gw4_A: 45.91655
    7eql_A: 47.40846
    5h54_A: 35.27743
    6ai5_A: 34.58851
    2fyz_A: 23.07257
    5vl1_A: 88.95318
    5lq6_A: 31.16645
    6pqe_A: 13.86262
    2xt3_A: 53.81782
    6ywh_A: 19.13287
    4wvo_A: 30.42533
    2v0o_A: 70.83804
    16vp_A: 63.49506
    2iha_A: 4.02885
    1ogu_A: 48.17950
    2ocy_A: 68.55925
    4pv0_A: 41.39058
    4yov_A: 35.28602
    7jjt_A: 93.55354
    7lgc_A: 18.71768
    5k8j_A: 13.35514
    2q87_A: 18.01211
    5bpe_A: 24.32576
    5wc0_A: 94.24276
    3gdj_A: 25.20854
    2hio_A: 21.51067
    4tgl_A: 39.04191
    5vnd_A: 46.71197
    2g6u_A: 2.91618
    2ztb_A: 45.15796
    4ehs_A: 29.87382
    3ao9_A: 19.30394
    4ygo_A: 25.68722
    5fs8_A: 87.04433
    7bhe_A: 23.77431
    6nrr_A: 18.48240
    5mla_A: 28.75479
    1jml_A: 14.67029
    1v5n_A: 16.75193
    2enq_A: 22.54498
    6btj_A: 43.20126
    2f07_A: 32.30299
    3dup_A: 46.70622
    6kwa_A: 38.08057
    6uuk_A: 61.10741
    1sro_A: 11.62859
    1o7s_A: 19.88012
    6gol_A: 15.24719
    4apw_A: 52.27407
    1tro_A: 4.92166
    2afc_A: 24.15696
    5u4h_A: 69.63610
    1uwj_A: 41.80760
    1shn_A: 71.89090
    2xr6_A: 28.93645
    3no7_A: 18.43649
    5jso_A: 33.92451
    1t2l_A: 20.98750
    7bsl_A: 94.66023
    1fvi_A: 41.54099
    1hv5_A: 27.43612
    2cyu_A: 7.28315
    7n50_A: 41.69176
    2vy1_A: 34.15957
    1i6j_A: 2.41799
    4kir_A: 75.09479
    2w02_A: 121.68747
    1vrk_A: 33.08244
    3alw_A: 94.76011
    2cdb_A: 48.47594
    2zay_A: 23.29660
    4kp2_A: 73.95895
    4rck_A: 32.22469
    4qlh_A: 33.33520
    1rja_A: 17.04547
    1gnk_A: 18.19802
    5aon_A: 10.10774
    4ndk_A: 50.39172
    3dgz_A: 76.31750
    1u36_A: 15.27351
    5v8w_A: 12.07465
    6iad_A: 78.09168
    1kyn_A: 41.09461
    4o5m_A: 60.02417
    1af4_A: 49.02373
    2uyh_A: 44.66797
    2gpy_A: 37.28158
    4xa9_A: 39.33864
    4ep6_A: 70.94588
    5ft0_A: 44.44772
    4xlt_A: 19.44042
    2ey4_A: 45.23026
    2e31_A: 69.17488
    5j49_A: 46.29964
    5tpx_A: 21.04030
    4ny0_A: 54.06586
    6s1v_A: 14.51275
    1zu1_A: 25.72838
    5x3s_A: 31.53782
    4ese_A: 37.12420
    2na5_A: 7.49909
    1sv0_A: 17.66570
    1a7m_A: 33.60122
    5c54_A: 53.38765
    3wnz_A: 77.02328
    3o4o_A: 25.32209
    5z8s_A: 34.84475
    3e8j_A: 48.67821
    4jwy_A: 45.76138
    1ni7_A: 25.17152
    7mgj_A: 50.82527
    5x1e_A: 16.01748
    6j2h_A: 46.57618
    2jxj_A: 12.09026
    3e81_A: 25.42786
    6bvp_A: 36.04419
    5z09_A: 60.16261
    3ggh_A: 40.56490
    1ptq_A: 6.16249
    5yft_A: 66.82931
    2lr3_A: 7.57900
    1r7m_A: 8.70399
    2l2e_A: 30.54296
    3q87_A: 18.00333
    6won_A: 40.00508
    5fc9_A: 13.86099
    1wf7_A: 19.56971
    3okk_A: 35.61147
    5v45_A: 38.23028
    1uku_A: 15.85455
    3fad_A: 27.35200
    2van_A: 38.06237
    3kn3_A: 34.61802
    3om2_A: 84.76349
    3vpp_A: 19.12065
    2fmr_A: 11.16890
    6ig4_A: 47.47470
    2h9m_A: 66.90638
    4nv2_A: 64.18562
    6tzl_A: 79.01492
    6m0v_A: 39.67163
    1hdp_A: 13.14811
    4nbc_A: 61.02466
    1p2c_A: 36.26703
    1ltk_A: 74.17661
    5ikq_A: 84.39854
    3thp_A: 50.46295
    2w8i_A: 52.12875
    6a6q_A: 63.98180
    2kpj_A: 13.48552
    1n0d_A: 5.38133
    2as0_A: 63.05970
    2w7v_A: 14.95719
    5jon_A: 91.21068
    1tqd_A: 61.19221
    6fkg_A: 29.12833
    4lo9_A: 45.38266
    2wz9_A: 21.58307
    1jo3_A: 10.76927
    6wt8_A: 51.97601
    1uem_A: 18.06989
    1ehn_A: 93.83949
    2c1y_A: 42.45959
    1wqa_A: 78.75700
    2ens_A: 21.82945
    7khe_A: 40.74491
    3gd0_A: 73.64079
    4zgh_A: 75.46674
    3frp_A: 106.88918
    1zg3_A: 52.42957
    1dq8_A: 89.88654
    4jnn_A: 32.65081
    6fpa_A: 55.50438
    5yda_A: 81.15411
    1zzz_A: 34.25602
    2n64_A: 28.99821
    4zdn_A: 150.73981
    3afa_A: 32.26498
    2nrj_A: 77.18988
    1onc_A: 15.05860
    2b7e_A: 10.23536
    6scq_A: 11.76830
    1fe5_A: 15.57474
    2fq6_A: 62.45475
    6ei3_A: 105.45188
    6x8o_A: 6.71650
    1b4m_A: 22.94439
    2n6h_A: 6.20016
    2zg1_A: 37.51874
    3hq9_A: 57.58126
    1b88_A: 18.33428
    2qcf_A: 38.91872
    4em6_A: 97.79049
    3dzc_A: 64.01991
    2u2f_A: 13.97870
    5xyb_A: 64.66214
    6ki2_A: 25.83418
    1uz3_A: 17.83992
    4ckn_A: 41.39446
    6q0i_A: 31.56482
    4o91_A: 48.58183
    2jov_A: 11.78157
    2lye_A: 5.75492
    3edm_A: 45.33794
    4ljr_A: 34.70147
    1vm8_A: 88.22166
    1ib2_A: 74.88010
    5svd_A: 111.95780
    3mah_A: 23.47956
    1bj4_A: 69.78279
    3h5g_A: 10.68503
    2qju_A: 105.22234
    3geu_A: 37.28620
    1q0r_A: 47.86489
    5y26_A: 49.65506
    3tny_A: 47.06382
    3gh4_A: 92.50242
    2ps4_A: 63.75821
    7d11_A: 14.78914
    6umy_A: 24.19078
    4xc2_A: 20.51783
    1wmt_A: 7.58399
    4nvr_A: 49.76764
    6nko_A: 34.84123
    5t66_A: 48.08717
    6o4p_A: 77.34788
    1yir_A: 64.16312
    3x0g_A: 14.63811
    3e9a_A: 42.62606
    1krl_A: 8.25148
    2pbo_A: 79.78291
    4dd8_A: 31.61584
    3u59_A: 32.66372
    4w8i_A: 89.88132
    4bbq_A: 19.99475
    2ccm_A: 32.64503
    1o1x_A: 28.41541
    3uen_A: 27.82965
    6e68_A: 69.05038
    5f3b_A: 35.26885
    3o8q_A: 40.00661
    4iyh_A: 24.22056

Epoch 23:
  Duration: 744.4 seconds
  Training Loss: 41.34229
  Training Success: 478/492 proteins
  Validation Loss: 45.33616 (50 proteins)
  Validation Success: 50/50 proteins
    Val range: [4.73868, 183.34003]
  Best: 1i6j_A (2.37598)
  Worst: 4p99_A (154.39417)
  Training Proteins:
    7d60_A: 55.15454
    1kqy_A: 48.16011
    3eba_A: 22.04548
    3foa_A: 83.32299
    3eps_A: 101.16391
    4j7z_A: 30.57392
    2cbp_A: 14.76377
    2wvq_A: 41.94742
    5wrf_A: 23.05890
    3ob6_A: 87.86777
    1mzw_A: 28.34643
    7bln_A: 27.14435
    3st1_A: 32.73175
    1z84_A: 66.32987
    5jir_A: 68.60565
    5wup_A: 94.54496
    1tpg_A: 14.26197
    6dzg_A: 46.34535
    1b08_A: 24.35154
    7k6p_A: 22.30949
    6h05_A: 89.90599
    1pzx_A: 52.74504
    6fl1_A: 3.91132
    2wwn_A: 36.14830
    3zxf_A: 28.76938
    4n8p_A: 22.01058
    3e62_A: 43.67936
    5veo_A: 62.83675
    4i05_A: 45.83675
    4b7i_A: 37.21662
    1rij_A: 6.07889
    2pwj_A: 27.08084
    4z7x_A: 38.67698
    2f2x_A: 8.76584
    6vjo_A: 18.27632
    3q54_A: 72.83868
    2cb3_A: 28.28128
    3gai_A: 33.94373
    3dm8_A: 28.20970
    4x51_A: 35.96085
    1wlt_A: 30.99768
    4edp_A: 59.65765
    4yk0_A: 18.68673
    6neg_A: 58.18060
    5uag_A: 59.58987
    2gp6_A: 66.51302
    1t1h_A: 11.69149
    1pt4_A: 8.92202
    1su1_A: 30.68084
    1fdy_A: 46.34251
    7lca_A: 63.55650
    6fcm_A: 41.90023
    2cwx_A: 70.30488
    1i5z_A: 37.58308
    6abq_A: 16.82406
    1esi_A: 47.96806
    4ekx_A: 16.14092
    5khg_A: 34.97169
    1ehj_A: 11.52257
    6v42_A: 69.67986
    5uqi_A: 28.41830
    3tkp_A: 34.47128
    3gbw_A: 29.63087
    2qht_A: 40.64303
    2r9p_A: 29.40427
    3ga0_A: 49.71417
    2g19_A: 37.54952
    4nwb_A: 58.07272
    2zc1_A: 55.65751
    3dp6_A: 40.56876
    2uy9_A: 63.60922
    3o4r_A: 43.76175
    2pku_A: 13.92400
    6yjn_A: 41.25246
    1sgv_A: 58.58646
    1uv7_A: 17.48710
    6jko_A: 66.80176
    6sw8_A: 12.83119
    2ztm_A: 51.36292
    4cew_A: 52.46223
    6k6r_A: 20.22714
    4wcz_A: 44.27043
    3g4a_A: 43.16927
    6dwx_A: 26.68491
    2zx0_A: 28.37799
    6leo_A: 71.85342
    5vo7_A: 17.99676
    4fcg_A: 53.76154
    2f4p_A: 25.44386
    1b09_A: 29.97705
    2h61_A: 21.05462
    6fsn_A: 45.96223
    6fj4_A: 48.15084
    5wk6_A: 130.72621
    4rc1_A: 38.75870
    3mra_A: 14.52504
    2lp8_A: 37.22295
    5uxd_A: 54.08111
    4yxm_A: 67.66007
    2chu_A: 49.08828
    1dew_A: 5.26625
    4pkl_A: 16.48314
    3zrp_A: 66.46488
    4o1k_A: 40.87545
    5uxv_A: 39.79226
    5cqq_A: 14.68079
    2pk9_A: 48.84965
    7jot_A: 86.82973
    3b0m_A: 93.78249
    4o4v_A: 53.54800
    1lr1_A: 18.39532
    3et1_A: 56.24100
    1yaf_A: 44.41398
    2q2j_A: 21.49724
    1nqd_A: 26.66853
    3a9w_A: 45.49835
    2gic_A: 39.37755
    4tw8_A: 39.07172
    5jp1_A: 34.27215
    1l9c_A: 58.03027
    2rhb_A: 48.28611
    2afs_A: 48.12219
    3t8o_A: 94.36257
    3hrs_A: 35.43610
    2wfx_A: 27.20928
    4p3b_A: 13.87994
    2zf9_A: 35.65556
    6cpd_A: 21.71873
    1na8_A: 31.14943
    4etq_A: 42.09475
    3a75_A: 63.80475
    5ufq_A: 26.91148
    2gim_A: 17.64809
    4i5f_A: 38.92688
    3wt1_A: 44.26334
    7dev_A: 68.29482
    6zmu_A: 13.47243
    1ega_A: 47.93919
    3lb6_A: 26.14367
    5iaw_A: 38.42509
    2o8e_A: 5.29816
    7aon_A: 8.60645
    1ft2_A: 52.75470
    6thb_A: 65.34279
    1esm_A: 49.17525
    5yuf_A: 7.34383
    1h5y_A: 41.74080
    3q9b_A: 62.61792
    2rio_A: 64.04544
    5f67_A: 15.66706
    5t7z_A: 96.98716
    3dt5_A: 30.85823
    7bv6_A: 14.55571
    4an6_A: 31.39494
    2yey_A: 105.99153
    2pfw_A: 17.80364
    3mxi_A: 55.29685
    5k8m_A: 83.23761
    3ry9_A: 52.62399
    3toc_A: 35.53159
    6y6l_A: 32.49082
    3dpj_A: 36.91521
    5w0j_A: 10.22652
    5tih_A: 53.13999
    1tza_A: 24.04595
    3dvu_A: 23.40137
    6rum_A: 45.28138
    2ls5_A: 25.73652
    5f1f_A: 54.88481
    1ah5_A: 50.13221
    1wq9_A: 15.18078
    6jrq_A: 75.21214
    1l09_A: 25.57119
    4i69_A: 15.11611
    5wxv_A: 26.79269
    4f4w_A: 60.21949
    2k1w_A: 13.45083
    4y68_A: 53.05911
    4cbj_A: 23.74026
    1iy5_A: 7.54479
    7sk0_A: 85.04131
    3dp5_A: 15.19026
    4p99_A: 154.39417
    1wdc_A: 16.76937
    1ios_A: 17.89775
    1ch2_A: 24.04614
    2pmp_A: 27.50845
    1kdk_A: 28.00118
    6t6i_A: 12.09943
    1bus_A: 11.47173
    5vmt_A: 53.87528
    2rdn_A: 45.09248
    2r6o_A: 54.61326
    3lr5_A: 24.53168
    1w4s_A: 29.33712
    2wzv_A: 36.21799
    6wcv_A: 65.26656
    6qms_A: 11.63914
    7c50_A: 31.77084
    1bh3_A: 57.72538
    6i6c_A: 50.70583
    6gpm_A: 15.16901
    3l6x_A: 101.61872
    6aj6_A: 71.79705
    6fas_A: 18.96082
    1z91_A: 24.05388
    5c7j_A: 60.92463
    4fuw_A: 22.09526
    6xs5_A: 25.97036
    1p3b_A: 49.75793
    6h7c_A: 60.04575
    2gw4_A: 7.98094
    1fqm_A: 40.97667
    1lb1_A: 62.64893
    6bdx_A: 42.60181
    3l04_A: 61.09370
    6yd3_A: 84.36397
    2pyu_A: 38.18612
    3b36_A: 30.33609
    6ldq_A: 40.49904
    1wo5_A: 8.52971
    4h3w_A: 60.38434
    3vkz_A: 72.96756
    3o0h_A: 74.58434
    2f4j_A: 42.65023
    1t6l_A: 42.13074
    5aef_A: 5.00687
    1uub_A: 10.63763
    1mjh_A: 26.35587
    3iln_A: 39.77314
    1l8g_A: 45.20244
    3sx0_A: 82.47924
    5e5q_A: 11.79487
    7bqs_A: 41.34748
    4ba7_A: 24.20680
    5k9q_A: 49.21431
    6gw4_A: 45.72047
    7eql_A: 47.21660
    5h54_A: 35.22134
    6ai5_A: 34.51990
    2fyz_A: 23.01128
    5vl1_A: 89.04002
    5lq6_A: 31.24231
    6pqe_A: 13.82806
    2xt3_A: 53.50910
    6ywh_A: 19.09592
    4wvo_A: 30.37679
    2v0o_A: 70.99778
    16vp_A: 63.35209
    2iha_A: 3.97587
    1ogu_A: 47.89120
    2ocy_A: 68.48804
    4pv0_A: 41.25841
    4yov_A: 35.12266
    7jjt_A: 93.28184
    7lgc_A: 18.60855
    5k8j_A: 13.30260
    2q87_A: 18.00976
    5bpe_A: 24.23425
    5wc0_A: 93.80786
    3gdj_A: 25.14200
    2hio_A: 21.43003
    4tgl_A: 38.81305
    5vnd_A: 46.48071
    2g6u_A: 2.93035
    2ztb_A: 45.20775
    4ehs_A: 29.89658
    3ao9_A: 19.38036
    4ygo_A: 25.65311
    5fs8_A: 86.59128
    7bhe_A: 23.63628
    6nrr_A: 18.38214
    5mla_A: 28.73299
    1jml_A: 14.61998
    1v5n_A: 16.72328
    2enq_A: 22.49455
    6btj_A: 43.12313
    2f07_A: 32.12492
    3dup_A: 46.47359
    6kwa_A: 37.94546
    6uuk_A: 61.02691
    1sro_A: 11.59313
    1o7s_A: 19.83409
    6gol_A: 15.22634
    4apw_A: 52.41766
    1tro_A: 4.92115
    2afc_A: 24.00551
    5u4h_A: 69.19769
    1uwj_A: 41.59206
    1shn_A: 70.79285
    2xr6_A: 28.58332
    3no7_A: 18.29919
    5jso_A: 33.92783
    1t2l_A: 20.96786
    7bsl_A: 95.25538
    1fvi_A: 41.83915
    1hv5_A: 27.45673
    2cyu_A: 7.28681
    7n50_A: 41.62011
    2vy1_A: 34.03754
    1i6j_A: 2.37598
    4kir_A: 74.69841
    2w02_A: 121.23357
    1vrk_A: 33.01357
    3alw_A: 94.49078
    2cdb_A: 48.47073
    2zay_A: 23.27835
    4kp2_A: 73.89140
    4rck_A: 32.18700
    4qlh_A: 33.33567
    1rja_A: 17.06737
    1gnk_A: 18.18992
    5aon_A: 10.10567
    4ndk_A: 50.22221
    3dgz_A: 75.59521
    1u36_A: 15.16306
    5v8w_A: 12.07236
    6iad_A: 77.84299
    1kyn_A: 40.91037
    4o5m_A: 59.73614
    1af4_A: 48.89864
    2uyh_A: 44.35467
    2gpy_A: 37.35199
    4xa9_A: 39.27551
    4ep6_A: 70.75301
    5ft0_A: 44.41871
    4xlt_A: 19.40991
    2ey4_A: 45.12752
    2e31_A: 68.96824
    5j49_A: 46.06102
    5tpx_A: 20.91477
    4ny0_A: 53.83651
    6s1v_A: 14.45952
    1zu1_A: 25.48059
    5x3s_A: 31.42571
    4ese_A: 37.25707
    2na5_A: 7.46975
    1sv0_A: 17.54868
    1a7m_A: 33.48283
    5c54_A: 53.24289
    3wnz_A: 76.46984
    3o4o_A: 25.12242
    5z8s_A: 34.77211
    3e8j_A: 48.57275
    4jwy_A: 45.54576
    1ni7_A: 25.14209
    7mgj_A: 50.75512
    5x1e_A: 16.00167
    6j2h_A: 46.83293
    2jxj_A: 12.09649
    3e81_A: 25.33903
    6bvp_A: 36.00341
    5z09_A: 59.88694
    3ggh_A: 40.52654
    1ptq_A: 6.11765
    5yft_A: 66.53083
    2lr3_A: 7.54994
    1r7m_A: 8.70182
    2l2e_A: 30.54178
    3q87_A: 17.99840
    6won_A: 39.89301
    5fc9_A: 13.79624
    1wf7_A: 19.46642
    3okk_A: 35.49523
    5v45_A: 38.25242
    1uku_A: 15.85289
    3fad_A: 27.42393
    2van_A: 37.92192
    3kn3_A: 34.31875
    3om2_A: 84.41397
    3vpp_A: 19.13709
    2fmr_A: 11.11558
    6ig4_A: 47.32421
    2h9m_A: 66.69512
    4nv2_A: 64.21875
    6tzl_A: 78.78407
    6m0v_A: 39.67092
    1hdp_A: 13.04716
    4nbc_A: 60.92544
    1p2c_A: 36.22299
    1ltk_A: 74.01005
    5ikq_A: 84.38096
    3thp_A: 50.39627
    2w8i_A: 52.08070
    6a6q_A: 63.98439
    2kpj_A: 13.41131
    1n0d_A: 5.29541
    2as0_A: 62.84709
    2w7v_A: 14.89261
    5jon_A: 90.74196
    1tqd_A: 60.92675
    6fkg_A: 29.06254
    4lo9_A: 45.31868
    2wz9_A: 21.53739
    1jo3_A: 10.67639
    6wt8_A: 51.75942
    1uem_A: 18.04537
    1ehn_A: 93.55190
    2c1y_A: 42.25512
    1wqa_A: 78.36997
    2ens_A: 21.89201
    7khe_A: 40.55395
    3gd0_A: 73.52183
    4zgh_A: 75.24067
    3frp_A: 106.62241
    1zg3_A: 52.19676
    1dq8_A: 89.65852
    4jnn_A: 32.44326
    6fpa_A: 55.40506
    5yda_A: 80.85530
    1zzz_A: 34.06603
    2n64_A: 28.83036
    4zdn_A: 150.08130
    3afa_A: 32.06488
    2nrj_A: 77.14056
    1onc_A: 14.97132
    2b7e_A: 10.21317
    6scq_A: 11.70972
    1fe5_A: 15.51589
    2fq6_A: 62.23162
    6ei3_A: 105.22539
    6x8o_A: 6.69110
    1b4m_A: 22.85898
    2n6h_A: 6.13976
    2zg1_A: 37.44579
    3hq9_A: 57.33859
    1b88_A: 18.28235
    2qcf_A: 38.74093
    4em6_A: 97.26591
    3dzc_A: 63.82943
    2u2f_A: 13.92496
    5xyb_A: 64.41861
    6ki2_A: 25.76174
    1uz3_A: 17.74797
    4ckn_A: 41.29800
    6q0i_A: 31.48547
    4o91_A: 48.37368
    2jov_A: 11.71524
    2lye_A: 5.70502
    3edm_A: 45.27077
    4ljr_A: 34.63326
    1vm8_A: 88.00970
    1ib2_A: 74.69872
    5svd_A: 111.58217
    3mah_A: 23.42154
    1bj4_A: 69.54087
    3h5g_A: 10.65626
    2qju_A: 104.95715
    3geu_A: 37.16570
    1q0r_A: 47.77130
    5y26_A: 49.67133
    3tny_A: 46.98750
    3gh4_A: 92.25732
    2ps4_A: 63.64368
    7d11_A: 14.79631
    6umy_A: 24.16165
    4xc2_A: 20.45444
    1wmt_A: 7.58318
    4nvr_A: 49.63726
    6nko_A: 34.74495
    5t66_A: 47.97772
    6o4p_A: 77.16917
    1yir_A: 64.03770
    3x0g_A: 14.57016
    3e9a_A: 42.50204
    1krl_A: 8.23819
    2pbo_A: 79.61261
    4dd8_A: 31.58577
    3u59_A: 32.59024
    4w8i_A: 89.58308
    4bbq_A: 19.99439
    2ccm_A: 32.55917
    1o1x_A: 28.34904
    3uen_A: 27.75397
    6e68_A: 68.86050
    5f3b_A: 35.21548
    3o8q_A: 39.92538
    4iyh_A: 24.10164

Epoch 24:
  Duration: 745.4 seconds
  Training Loss: 41.23373
  Training Success: 478/492 proteins
  Validation Loss: 45.20791 (50 proteins)
  Validation Success: 50/50 proteins
    Val range: [4.73904, 183.05020]
  Best: 1i6j_A (2.34328)
  Worst: 4p99_A (154.05722)
  Training Proteins:
    7d60_A: 55.04210
    1kqy_A: 48.09470
    3eba_A: 22.01015
    3foa_A: 83.10001
    3eps_A: 100.92657
    4j7z_A: 30.55675
    2cbp_A: 14.73601
    2wvq_A: 41.84728
    5wrf_A: 22.97336
    3ob6_A: 87.72546
    1mzw_A: 28.28456
    7bln_A: 27.08051
    3st1_A: 32.67849
    1z84_A: 66.15730
    5jir_A: 68.36504
    5wup_A: 94.25972
    1tpg_A: 14.19622
    6dzg_A: 46.25081
    1b08_A: 24.30430
    7k6p_A: 22.20923
    6h05_A: 89.63026
    1pzx_A: 52.57271
    6fl1_A: 3.88494
    2wwn_A: 36.05543
    3zxf_A: 28.70580
    4n8p_A: 21.96786
    3e62_A: 43.51771
    5veo_A: 62.62219
    4i05_A: 45.71358
    4b7i_A: 37.15269
    1rij_A: 6.08406
    2pwj_A: 27.02462
    4z7x_A: 38.58181
    2f2x_A: 8.73473
    6vjo_A: 18.20497
    3q54_A: 72.65472
    2cb3_A: 28.21966
    3gai_A: 33.88822
    3dm8_A: 28.11746
    4x51_A: 35.86201
    1wlt_A: 30.94613
    4edp_A: 59.55240
    4yk0_A: 18.62198
    6neg_A: 58.02868
    5uag_A: 59.45141
    2gp6_A: 66.54619
    1t1h_A: 11.69274
    1pt4_A: 8.92372
    1su1_A: 30.70893
    1fdy_A: 46.12477
    7lca_A: 63.30853
    6fcm_A: 41.84241
    2cwx_A: 70.06148
    1i5z_A: 37.34601
    6abq_A: 16.81921
    1esi_A: 47.73236
    4ekx_A: 16.06859
    5khg_A: 34.78779
    1ehj_A: 11.50715
    6v42_A: 69.27585
    5uqi_A: 28.42972
    3tkp_A: 34.39137
    3gbw_A: 29.62840
    2qht_A: 40.53552
    2r9p_A: 29.29832
    3ga0_A: 49.55423
    2g19_A: 37.43332
    4nwb_A: 57.79455
    2zc1_A: 55.39141
    3dp6_A: 40.39793
    2uy9_A: 63.50250
    3o4r_A: 43.61851
    2pku_A: 13.89255
    6yjn_A: 41.24216
    1sgv_A: 58.41111
    1uv7_A: 17.44843
    6jko_A: 66.41895
    6sw8_A: 12.77754
    2ztm_A: 51.34852
    4cew_A: 52.09206
    6k6r_A: 20.13781
    4wcz_A: 44.19204
    3g4a_A: 43.17464
    6dwx_A: 26.65553
    2zx0_A: 28.40511
    6leo_A: 71.83192
    5vo7_A: 18.00422
    4fcg_A: 53.72945
    2f4p_A: 25.40355
    1b09_A: 29.96075
    2h61_A: 21.00111
    6fsn_A: 45.79902
    6fj4_A: 48.10825
    5wk6_A: 130.63040
    4rc1_A: 38.69568
    3mra_A: 14.45677
    2lp8_A: 37.16250
    5uxd_A: 53.93772
    4yxm_A: 67.49266
    2chu_A: 49.06768
    1dew_A: 5.21633
    4pkl_A: 16.42747
    3zrp_A: 66.36102
    4o1k_A: 40.77496
    5uxv_A: 39.68278
    5cqq_A: 14.59433
    2pk9_A: 48.73734
    7jot_A: 86.46441
    3b0m_A: 93.23106
    4o4v_A: 53.53393
    1lr1_A: 18.28727
    3et1_A: 56.27734
    1yaf_A: 44.50186
    2q2j_A: 21.44191
    1nqd_A: 26.61452
    3a9w_A: 45.36149
    2gic_A: 39.34628
    4tw8_A: 39.00200
    5jp1_A: 34.14592
    1l9c_A: 57.78630
    2rhb_A: 48.09419
    2afs_A: 48.04827
    3t8o_A: 94.01032
    3hrs_A: 35.41071
    2wfx_A: 27.17550
    4p3b_A: 13.83669
    2zf9_A: 35.55598
    6cpd_A: 21.65760
    1na8_A: 31.07287
    4etq_A: 41.99506
    3a75_A: 63.74033
    5ufq_A: 26.89121
    2gim_A: 17.63474
    4i5f_A: 38.84369
    3wt1_A: 44.17256
    7dev_A: 68.28616
    6zmu_A: 13.41075
    1ega_A: 47.83251
    3lb6_A: 26.05042
    5iaw_A: 38.35449
    2o8e_A: 5.25253
    7aon_A: 8.56259
    1ft2_A: 52.63854
    6thb_A: 65.09704
    1esm_A: 49.01711
    5yuf_A: 7.31829
    1h5y_A: 41.57638
    3q9b_A: 62.34246
    2rio_A: 64.09078
    5f67_A: 15.64226
    5t7z_A: 97.05407
    3dt5_A: 30.77686
    7bv6_A: 14.49526
    4an6_A: 31.38665
    2yey_A: 105.64784
    2pfw_A: 17.78670
    3mxi_A: 55.25649
    5k8m_A: 83.03926
    3ry9_A: 52.59395
    3toc_A: 35.44936
    6y6l_A: 32.41029
    3dpj_A: 36.80576
    5w0j_A: 10.18626
    5tih_A: 52.94522
    1tza_A: 24.01418
    3dvu_A: 23.36049
    6rum_A: 45.17716
    2ls5_A: 25.68814
    5f1f_A: 54.78642
    1ah5_A: 49.98995
    1wq9_A: 15.13368
    6jrq_A: 74.87179
    1l09_A: 25.49335
    4i69_A: 15.08317
    5wxv_A: 26.76982
